participantID,field,duration,subject_condition,graph_condition,group,question,time
s51090,Quantitative,740,no warning,control,A,35,7.4
s51090,Quantitative,740,no warning,truncated,A,36,5.161
s51090,Quantitative,740,no warning,control,A,37,7.244
s51090,Quantitative,740,no warning,truncated,A,38,6.638
s51090,Quantitative,740,no warning,control,A,39,9.151
s51090,Quantitative,740,no warning,truncated,A,40,10.358
s51091,Quantitative,999,warning,NA,B,instructions,39.96
s51091,Quantitative,999,warning,truncated,B,1,10.972
s51091,Quantitative,999,warning,control,B,2,9.934
s51091,Quantitative,999,warning,truncated,B,3,9.761
s51091,Quantitative,999,warning,control,B,4,8.908
s51091,Quantitative,999,warning,truncated,B,5,16.162
s51091,Quantitative,999,warning,control,B,6,12.666
s51091,Quantitative,999,warning,truncated,B,7,7.864
s51091,Quantitative,999,warning,control,B,8,16.84
s51091,Quantitative,999,warning,truncated,B,9,8.657
s51091,Quantitative,999,warning,control,B,10,13.737
s51091,Quantitative,999,warning,truncated,B,11,8.805
s51091,Quantitative,999,warning,control,B,12,9.056
s51091,Quantitative,999,warning,truncated,B,13,9.856
s51091,Quantitative,999,warning,control,B,14,12.371
s51091,Quantitative,999,warning,truncated,B,15,13.317
s51091,Quantitative,999,warning,control,B,16,10.089
s51091,Quantitative,999,warning,truncated,B,17,9.489
s51091,Quantitative,999,warning,control,B,18,6.31
s51091,Quantitative,999,warning,truncated,B,19,14.734
s51091,Quantitative,999,warning,control,B,20,13.904
s51091,Quantitative,999,warning,truncated,B,21,66.327
s51091,Quantitative,999,warning,control,B,22,7.664
s51091,Quantitative,999,warning,truncated,B,23,10.601
s51091,Quantitative,999,warning,control,B,24,9.653
s51091,Quantitative,999,warning,truncated,B,25,12.177
s51091,Quantitative,999,warning,control,B,26,24.696
s51091,Quantitative,999,warning,truncated,B,27,13.656
s51091,Quantitative,999,warning,control,B,28,12.159
s51091,Quantitative,999,warning,truncated,B,29,56.5
s51091,Quantitative,999,warning,control,B,30,7.326
s51091,Quantitative,999,warning,truncated,B,31,21.721
s51091,Quantitative,999,warning,control,B,32,9.242
s51091,Quantitative,999,warning,truncated,B,33,10.341
s51091,Quantitative,999,warning,control,B,34,11.809
s51091,Quantitative,999,warning,truncated,B,35,8.3
s51091,Quantitative,999,warning,control,B,36,42.246
s51091,Quantitative,999,warning,truncated,B,37,11.721
s51091,Quantitative,999,warning,control,B,38,9.979
s51091,Quantitative,999,warning,truncated,B,39,6.023
s51091,Quantitative,999,warning,control,B,40,7.575
s51092,Quantitative,2725,no warning,NA,A,instructions,8.4
s51092,Quantitative,2725,no warning,control,A,1,16.395
s51092,Quantitative,2725,no warning,truncated,A,2,31.699
s51092,Quantitative,2725,no warning,control,A,3,16.169
s51092,Quantitative,2725,no warning,truncated,A,4,15.601
s51092,Quantitative,2725,no warning,control,A,5,23.532
s51092,Quantitative,2725,no warning,truncated,A,6,33.634
s51092,Quantitative,2725,no warning,control,A,7,27.779
s51092,Quantitative,2725,no warning,truncated,A,8,15.548
s51092,Quantitative,2725,no warning,control,A,9,26.668
s51092,Quantitative,2725,no warning,truncated,A,10,27.39
s51092,Quantitative,2725,no warning,control,A,11,13.843
s51092,Quantitative,2725,no warning,truncated,A,12,19.267
s51092,Quantitative,2725,no warning,control,A,13,11.564
s51092,Quantitative,2725,no warning,truncated,A,14,9.091
s51092,Quantitative,2725,no warning,control,A,15,14.937
s51092,Quantitative,2725,no warning,truncated,A,16,18.811
s51092,Quantitative,2725,no warning,control,A,17,13.235
s51092,Quantitative,2725,no warning,truncated,A,18,23.372
s51092,Quantitative,2725,no warning,control,A,19,15.586
s51092,Quantitative,2725,no warning,truncated,A,20,14.397
s51092,Quantitative,2725,no warning,control,A,21,19.761
s51092,Quantitative,2725,no warning,truncated,A,22,9.109
s51092,Quantitative,2725,no warning,control,A,23,21.083
s51092,Quantitative,2725,no warning,truncated,A,24,18.012
s51092,Quantitative,2725,no warning,control,A,25,15.744
s51092,Quantitative,2725,no warning,truncated,A,26,22.115
s51092,Quantitative,2725,no warning,control,A,27,13.334
s51092,Quantitative,2725,no warning,truncated,A,28,13.719
s51092,Quantitative,2725,no warning,control,A,29,8.717
s51092,Quantitative,2725,no warning,truncated,A,30,18.494
s51092,Quantitative,2725,no warning,control,A,31,17.584
s51092,Quantitative,2725,no warning,truncated,A,32,7.166
s51092,Quantitative,2725,no warning,control,A,33,14.746
s51092,Quantitative,2725,no warning,truncated,A,34,14.483
s51092,Quantitative,2725,no warning,control,A,35,14.99
s51092,Quantitative,2725,no warning,truncated,A,36,19.886
s51092,Quantitative,2725,no warning,control,A,37,21.864
s51092,Quantitative,2725,no warning,truncated,A,38,11.929
s51092,Quantitative,2725,no warning,control,A,39,9.801
s51092,Quantitative,2725,no warning,truncated,A,40,17.608
s51093,Quantitative,640,no warning,NA,B,instructions,2.025
s51093,Quantitative,640,no warning,truncated,B,1,7.193
s51093,Quantitative,640,no warning,control,B,2,10.399
s51093,Quantitative,640,no warning,truncated,B,3,10.8
s51093,Quantitative,640,no warning,control,B,4,8.016
s51093,Quantitative,640,no warning,truncated,B,5,9.412
s51093,Quantitative,640,no warning,control,B,6,8.325
s51093,Quantitative,640,no warning,truncated,B,7,6.886
s51093,Quantitative,640,no warning,control,B,8,6.691
s51093,Quantitative,640,no warning,truncated,B,9,7.066
s51093,Quantitative,640,no warning,control,B,10,12.841
s51093,Quantitative,640,no warning,truncated,B,11,8.705
s51093,Quantitative,640,no warning,control,B,12,8.548
s51093,Quantitative,640,no warning,truncated,B,13,11.217
s51093,Quantitative,640,no warning,control,B,14,10.105
s51093,Quantitative,640,no warning,truncated,B,15,16.085
s51093,Quantitative,640,no warning,control,B,16,7.807
s51093,Quantitative,640,no warning,truncated,B,17,6.941
s51093,Quantitative,640,no warning,control,B,18,8.294
s51093,Quantitative,640,no warning,truncated,B,19,13.3
s51093,Quantitative,640,no warning,control,B,20,9.745
s51093,Quantitative,640,no warning,truncated,B,21,10.696
s51093,Quantitative,640,no warning,control,B,22,7.828
s51093,Quantitative,640,no warning,truncated,B,23,8.367
s51093,Quantitative,640,no warning,control,B,24,7.684
s51093,Quantitative,640,no warning,truncated,B,25,10.467
s51093,Quantitative,640,no warning,control,B,26,8.598
s51093,Quantitative,640,no warning,truncated,B,27,7.763
s51093,Quantitative,640,no warning,control,B,28,8.48
s51093,Quantitative,640,no warning,truncated,B,29,7.391
s51093,Quantitative,640,no warning,control,B,30,13.041
s51093,Quantitative,640,no warning,truncated,B,31,6.153
s51093,Quantitative,640,no warning,control,B,32,6.796
s51093,Quantitative,640,no warning,truncated,B,33,10.102
s51093,Quantitative,640,no warning,control,B,34,8.83
s51093,Quantitative,640,no warning,truncated,B,35,7.242
s51093,Quantitative,640,no warning,control,B,36,8.55
s51093,Quantitative,640,no warning,truncated,B,37,5.432
s51093,Quantitative,640,no warning,control,B,38,13.815
s51093,Quantitative,640,no warning,truncated,B,39,10.141
s51093,Quantitative,640,no warning,control,B,40,7.048
s51094,Quantitative,1149,warning,NA,A,instructions,34.382
s51094,Quantitative,1149,warning,control,A,1,10.831
s51094,Quantitative,1149,warning,truncated,A,2,14.331
s51094,Quantitative,1149,warning,control,A,3,9.664
s51094,Quantitative,1149,warning,truncated,A,4,13.356
s51094,Quantitative,1149,warning,control,A,5,10.731
s51094,Quantitative,1149,warning,truncated,A,6,10.053
s51094,Quantitative,1149,warning,control,A,7,8.439
s51094,Quantitative,1149,warning,truncated,A,8,12.256
s51094,Quantitative,1149,warning,control,A,9,12.284
s51094,Quantitative,1149,warning,truncated,A,10,12.662
s51094,Quantitative,1149,warning,control,A,11,10.345
s51094,Quantitative,1149,warning,truncated,A,12,16.328
s51094,Quantitative,1149,warning,control,A,13,14.186
s51094,Quantitative,1149,warning,truncated,A,14,12.537
s51094,Quantitative,1149,warning,control,A,15,15.517
s51094,Quantitative,1149,warning,truncated,A,16,13.564
s51094,Quantitative,1149,warning,control,A,17,9.377
s51094,Quantitative,1149,warning,truncated,A,18,12.612
s51094,Quantitative,1149,warning,control,A,19,15.4
s51094,Quantitative,1149,warning,truncated,A,20,10.852
s51094,Quantitative,1149,warning,control,A,21,23.629
s51094,Quantitative,1149,warning,truncated,A,22,11.745
s51094,Quantitative,1149,warning,control,A,23,12.143
s51094,Quantitative,1149,warning,truncated,A,24,16.006
s51094,Quantitative,1149,warning,control,A,25,15.144
s51094,Quantitative,1149,warning,truncated,A,26,18.152
s51094,Quantitative,1149,warning,control,A,27,8.214
s51094,Quantitative,1149,warning,truncated,A,28,9.329
s51094,Quantitative,1149,warning,control,A,29,10.934
s51094,Quantitative,1149,warning,truncated,A,30,13.645
s51094,Quantitative,1149,warning,control,A,31,10.638
s51094,Quantitative,1149,warning,truncated,A,32,16.136
s51094,Quantitative,1149,warning,control,A,33,10.22
s51094,Quantitative,1149,warning,truncated,A,34,13.931
s51094,Quantitative,1149,warning,control,A,35,17.382
s51094,Quantitative,1149,warning,truncated,A,36,21.109
s51094,Quantitative,1149,warning,control,A,37,14.034
s51094,Quantitative,1149,warning,truncated,A,38,22.4
s51094,Quantitative,1149,warning,control,A,39,5.909
s51094,Quantitative,1149,warning,truncated,A,40,13.625
s51095,Quantitative,735,warning,NA,B,instructions,21.994
s51095,Quantitative,735,warning,truncated,B,1,10.882
s51095,Quantitative,735,warning,control,B,2,13.34
s51095,Quantitative,735,warning,truncated,B,3,19.744
s51095,Quantitative,735,warning,control,B,4,14.109
s51095,Quantitative,735,warning,truncated,B,5,9.525
s51095,Quantitative,735,warning,control,B,6,7.191
s51095,Quantitative,735,warning,truncated,B,7,7.121
s51095,Quantitative,735,warning,control,B,8,13.16
s51095,Quantitative,735,warning,truncated,B,9,17.88
s51095,Quantitative,735,warning,control,B,10,9.454
s51095,Quantitative,735,warning,truncated,B,11,19.243
s51095,Quantitative,735,warning,control,B,12,10.627
s51095,Quantitative,735,warning,truncated,B,13,6.864
s51095,Quantitative,735,warning,control,B,14,11.121
s51095,Quantitative,735,warning,truncated,B,15,13.312
s51095,Quantitative,735,warning,control,B,16,13.338
s51095,Quantitative,735,warning,truncated,B,17,5.96
s51095,Quantitative,735,warning,control,B,18,15.881
s51095,Quantitative,735,warning,truncated,B,19,19.71
s51095,Quantitative,735,warning,control,B,20,12.859
s51095,Quantitative,735,warning,truncated,B,21,7.468
s51095,Quantitative,735,warning,control,B,22,8.793
s51095,Quantitative,735,warning,truncated,B,23,13.682
s51095,Quantitative,735,warning,control,B,24,8.278
s51095,Quantitative,735,warning,truncated,B,25,13.438
s51095,Quantitative,735,warning,control,B,26,14.418
s51095,Quantitative,735,warning,truncated,B,27,7.147
s51095,Quantitative,735,warning,control,B,28,12.745
s51095,Quantitative,735,warning,truncated,B,29,7.364
s51095,Quantitative,735,warning,control,B,30,9.439
s51095,Quantitative,735,warning,truncated,B,31,13.783
s51095,Quantitative,735,warning,control,B,32,5.965
s51095,Quantitative,735,warning,truncated,B,33,10.452
s51095,Quantitative,735,warning,control,B,34,12.267
s51095,Quantitative,735,warning,truncated,B,35,11.164
s51095,Quantitative,735,warning,control,B,36,7.896
s51095,Quantitative,735,warning,truncated,B,37,25.627
s51095,Quantitative,735,warning,control,B,38,19.783
s51095,Quantitative,735,warning,truncated,B,39,7.401
s51095,Quantitative,735,warning,control,B,40,7.716
s51096,Quantitative,1520,no warning,NA,A,instructions,16.759
s51096,Quantitative,1520,no warning,control,A,1,12.058
s51096,Quantitative,1520,no warning,truncated,A,2,19.33
s51096,Quantitative,1520,no warning,control,A,3,17.225
s51096,Quantitative,1520,no warning,truncated,A,4,27.586
s51096,Quantitative,1520,no warning,control,A,5,19.132
s51096,Quantitative,1520,no warning,truncated,A,6,29.422
s51096,Quantitative,1520,no warning,control,A,7,11.102
s51096,Quantitative,1520,no warning,truncated,A,8,22.127
s51096,Quantitative,1520,no warning,control,A,9,23.977
s51096,Quantitative,1520,no warning,truncated,A,10,17.09
s51096,Quantitative,1520,no warning,control,A,11,18.765
s51096,Quantitative,1520,no warning,truncated,A,12,25.17
s51096,Quantitative,1520,no warning,control,A,13,19.9
s51096,Quantitative,1520,no warning,truncated,A,14,50.013
s51096,Quantitative,1520,no warning,control,A,15,23.734
s51096,Quantitative,1520,no warning,truncated,A,16,22.831
s51096,Quantitative,1520,no warning,control,A,17,18.222
s51096,Quantitative,1520,no warning,truncated,A,18,17.837
s51096,Quantitative,1520,no warning,control,A,19,27.427
s51096,Quantitative,1520,no warning,truncated,A,20,19.897
s51096,Quantitative,1520,no warning,control,A,21,38.543
s51096,Quantitative,1520,no warning,truncated,A,22,19.311
s51096,Quantitative,1520,no warning,control,A,23,24.112
s51096,Quantitative,1520,no warning,truncated,A,24,22.204
s51096,Quantitative,1520,no warning,control,A,25,36.727
s51096,Quantitative,1520,no warning,truncated,A,26,27.516
s51096,Quantitative,1520,no warning,control,A,27,16.518
s51096,Quantitative,1520,no warning,truncated,A,28,26.966
s51096,Quantitative,1520,no warning,control,A,29,18.888
s51096,Quantitative,1520,no warning,truncated,A,30,19.157
s51096,Quantitative,1520,no warning,control,A,31,30.276
s51096,Quantitative,1520,no warning,truncated,A,32,13.951
s51096,Quantitative,1520,no warning,control,A,33,21.461
s51096,Quantitative,1520,no warning,truncated,A,34,17.405
s51096,Quantitative,1520,no warning,control,A,35,14.349
s51096,Quantitative,1520,no warning,truncated,A,36,22.218
s51096,Quantitative,1520,no warning,control,A,37,14.167
s51096,Quantitative,1520,no warning,truncated,A,38,38.516
s51096,Quantitative,1520,no warning,control,A,39,34.399
s51096,Quantitative,1520,no warning,truncated,A,40,11.031
s51097,Quantitative,1254,warning,NA,B,instructions,52.23
s51097,Quantitative,1254,warning,truncated,B,1,20.117
s51097,Quantitative,1254,warning,control,B,2,19.059
s51097,Quantitative,1254,warning,truncated,B,3,8.414
s51097,Quantitative,1254,warning,control,B,4,38.774
s51097,Quantitative,1254,warning,truncated,B,5,20.535
s51097,Quantitative,1254,warning,control,B,6,17.557
s51097,Quantitative,1254,warning,truncated,B,7,25.988
s51097,Quantitative,1254,warning,control,B,8,9.919
s51097,Quantitative,1254,warning,truncated,B,9,26.046
s51097,Quantitative,1254,warning,control,B,10,8.825
s51097,Quantitative,1254,warning,truncated,B,11,7.571
s51097,Quantitative,1254,warning,control,B,12,15.991
s51097,Quantitative,1254,warning,truncated,B,13,33.849
s51097,Quantitative,1254,warning,control,B,14,10.796
s51097,Quantitative,1254,warning,truncated,B,15,30.163
s51097,Quantitative,1254,warning,control,B,16,10.157
s51097,Quantitative,1254,warning,truncated,B,17,14.077
s51097,Quantitative,1254,warning,control,B,18,12.121
s51097,Quantitative,1254,warning,truncated,B,19,35.716
s51097,Quantitative,1254,warning,control,B,20,12.005
s51097,Quantitative,1254,warning,truncated,B,21,14.335
s51097,Quantitative,1254,warning,control,B,22,11.552
s51097,Quantitative,1254,warning,truncated,B,23,24.97
s51097,Quantitative,1254,warning,control,B,24,10.971
s51097,Quantitative,1254,warning,truncated,B,25,37.602
s51097,Quantitative,1254,warning,control,B,26,9.238
s51097,Quantitative,1254,warning,truncated,B,27,13.874
s51097,Quantitative,1254,warning,control,B,28,13.107
s51097,Quantitative,1254,warning,truncated,B,29,13.028
s51097,Quantitative,1254,warning,control,B,30,13.116
s51097,Quantitative,1254,warning,truncated,B,31,12.125
s51097,Quantitative,1254,warning,control,B,32,11.157
s51097,Quantitative,1254,warning,truncated,B,33,12.522
s51097,Quantitative,1254,warning,control,B,34,11.695
s51097,Quantitative,1254,warning,truncated,B,35,11.992
s51097,Quantitative,1254,warning,control,B,36,8.274
s51097,Quantitative,1254,warning,truncated,B,37,20.285
s51097,Quantitative,1254,warning,control,B,38,18.58
s51097,Quantitative,1254,warning,truncated,B,39,13.007
s51097,Quantitative,1254,warning,control,B,40,14.229
s51098,Quantitative,2171,no warning,NA,A,instructions,3.343
s51098,Quantitative,2171,no warning,control,A,1,2.873
s51098,Quantitative,2171,no warning,truncated,A,2,3.314
s51098,Quantitative,2171,no warning,control,A,3,7.64
s51098,Quantitative,2171,no warning,truncated,A,4,17.63
s51098,Quantitative,2171,no warning,control,A,5,4.586
s51098,Quantitative,2171,no warning,truncated,A,6,5.012
s51098,Quantitative,2171,no warning,control,A,7,3.146
s51098,Quantitative,2171,no warning,truncated,A,8,9.447
s51098,Quantitative,2171,no warning,control,A,9,2.007
s51098,Quantitative,2171,no warning,truncated,A,10,3.289
s51098,Quantitative,2171,no warning,control,A,11,2.03
s51098,Quantitative,2171,no warning,truncated,A,12,18.319
s51098,Quantitative,2171,no warning,control,A,13,3.268
s51098,Quantitative,2171,no warning,truncated,A,14,4.88
s51098,Quantitative,2171,no warning,control,A,15,23.79
